frame,timestamp,ear_right_top_x,ear_right_top_y,ear_right_top_likelihood,ear_right_inner_x,ear_right_inner_y,ear_right_inner_likelihood,ear_right_base_x,ear_right_base_y,ear_right_base_likelihood,ear_left_top_x,ear_left_top_y,ear_left_top_likelihood,ear_left_inner_x,ear_left_inner_y,ear_left_inner_likelihood,ear_left_base_x,ear_left_base_y,ear_left_base_likelihood,forehead_left_x,forehead_left_y,forehead_left_likelihood,forehead_center_x,forehead_center_y,forehead_center_likelihood,forehead_right_x,forehead_right_y,forehead_right_likelihood,glabella_x,glabella_y,glabella_likelihood,eye_right_top_x,eye_right_top_y,eye_right_top_likelihood,eye_right_inner_x,eye_right_inner_y,eye_right_inner_likelihood,eye_right_bottom_x,eye_right_bottom_y,eye_right_bottom_likelihood,eye_right_outer_x,eye_right_outer_y,eye_right_outer_likelihood,eye_right_center_x,eye_right_center_y,eye_right_center_likelihood,eye_right_lower_x,eye_right_lower_y,eye_right_lower_likelihood,eye_right_upper_x,eye_right_upper_y,eye_right_upper_likelihood,eye_right_outerlower_x,eye_right_outerlower_y,eye_right_outerlower_likelihood,eye_left_top_x,eye_left_top_y,eye_left_top_likelihood,eye_left_inner_x,eye_left_inner_y,eye_left_inner_likelihood,eye_left_bottom_x,eye_left_bottom_y,eye_left_bottom_likelihood,eye_left_outer_x,eye_left_outer_y,eye_left_outer_likelihood,eye_left_center_x,eye_left_center_y,eye_left_center_likelihood,eye_left_lower_x,eye_left_lower_y,eye_left_lower_likelihood,eye_left_upper_x,eye_left_upper_y,eye_left_upper_likelihood,eye_left_outerlower_x,eye_left_outerlower_y,eye_left_outerlower_likelihood,nose_bridge_x,nose_bridge_y,nose_bridge_likelihood,nose_tip_x,nose_tip_y,nose_tip_likelihood,nose_left_x,nose_left_y,nose_left_likelihood,nose_right_x,nose_right_y,nose_right_likelihood,philtrum_x,philtrum_y,philtrum_likelihood,mouth_outer_left_x,mouth_outer_left_y,mouth_outer_left_likelihood,mouth_outer_right_x,mouth_outer_right_y,mouth_outer_right_likelihood,mouth_outer_upper_x,mouth_outer_upper_y,mouth_outer_upper_likelihood,mouth_outer_lower_x,mouth_outer_lower_y,mouth_outer_lower_likelihood,mouth_inner_left_x,mouth_inner_left_y,mouth_inner_left_likelihood,mouth_inner_right_x,mouth_inner_right_y,mouth_inner_right_likelihood,mouth_inner_upper_x,mouth_inner_upper_y,mouth_inner_upper_likelihood,mouth_inner_lower_x,mouth_inner_lower_y,mouth_inner_lower_likelihood,chin_tip_x,chin_tip_y,chin_tip_likelihood,cheek_right_upper_x,cheek_right_upper_y,cheek_right_upper_likelihood,cheek_right_lower_x,cheek_right_lower_y,cheek_right_lower_likelihood,cheek_left_upper_x,cheek_left_upper_y,cheek_left_upper_likelihood,cheek_left_lower_x,cheek_left_lower_y,cheek_left_lower_likelihood,contour_right1_x,contour_right1_y,contour_right1_likelihood,contour_right2_x,contour_right2_y,contour_right2_likelihood,contour_right3_x,contour_right3_y,contour_right3_likelihood,contour_left1_x,contour_left1_y,contour_left1_likelihood,contour_left2_x,contour_left2_y,contour_left2_likelihood,contour_left3_x,contour_left3_y,contour_left3_likelihood,ribbon_center_x,ribbon_center_y,ribbon_center_likelihood,ribbon_right_top_x,ribbon_right_top_y,ribbon_right_top_likelihood,ribbon_right_bottom_x,ribbon_right_bottom_y,ribbon_right_bottom_likelihood,ribbon_left_top_x,ribbon_left_top_y,ribbon_left_top_likelihood,ribbon_left_bottom_x,ribbon_left_bottom_y,ribbon_left_bottom_likelihood,head_top_x,head_top_y,head_top_likelihood
851,34.040000,96.163079,166.315614,0.357072,273.180721,529.644827,0.726845,506.592533,36.086250,0.435655,297.196028,57.899298,0.918890,362.404269,58.571259,0.669679,595.805942,102.984540,0.253951,398.393905,380.807493,0.144964,619.776320,260.033358,0.920320,78.375332,702.140709,0.138451,502.741488,452.589658,0.352080,339.545503,132.748350,0.279336,218.170777,538.400359,0.594934,304.075599,302.546285,0.273362,131.674523,61.002831,0.640887,435.899673,543.467377,0.350445,293.104725,183.079553,0.689878,505.903681,673.484949,0.497259,7.218850,211.656613,0.125268,478.856231,633.368861,0.535987,60.873398,138.138002,0.853974,251.023166,3.667097,0.933050,523.260020,137.250636,0.641462,656.005921,218.048231,0.115918,517.361764,309.528124,0.331749,48.480799,272.569632,0.927621,254.765780,448.418883,0.299316,152.112426,442.369759,0.866311,221.423941,703.192453,0.535413,55.003856,680.886527,0.664341,421.794987,356.192144,0.622434,641.694617,557.989070,0.603129,613.162084,322.535778,0.562865,242.746561,37.506375,0.328411,542.734491,555.100781,0.267940,358.573990,688.437562,0.784815,554.038233,532.631509,0.718720,385.804402,630.345671,0.279259,382.497394,395.002917,0.880840,77.640532,194.987859,0.074677,79.600377,112.839961,0.993416,123.567190,405.888074,0.563630,649.567206,551.665245,0.048995,525.967970,84.820763,0.785787,128.326508,547.455181,0.839972,578.298702,146.806088,0.319956,662.859559,361.442499,0.970562,54.733602,702.551293,0.199085,440.770377,429.769452,0.877154,518.003917,460.393007,0.501096,246.087439,338.819183,0.635811,328.096887,505.763376,0.576427,482.574570,119.606755,0.224851,168.609423,317.923850,0.572781,167.887086,496.833424,0.052288,313.343782,372.226299,0.788381,616.949809,653.192008,0.716478
852,34.080000,40.870792,669.031693,0.451754,2.280890,591.229707,0.138188,53.849973,362.572122,0.174457,292.160839,128.697708,0.582746,495.083043,244.239719,0.078186,2.755488,171.027326,0.086266,190.064623,632.343337,0.499630,494.631847,637.985733,0.380497,334.501469,62.291506,0.243223,397.517691,144.658034,0.824354,343.002748,405.158275,0.593192,581.865092,578.222531,0.380345,205.768399,436.108221,0.919872,443.438616,624.921602,0.712574,622.750183,398.540631,0.013641,705.709923,249.545515,0.957917,222.268589,329.771459,0.033084,530.975542,222.610180,0.540677,328.058200,310.022907,0.653608,378.587096,514.727453,0.954304,306.892146,595.168861,0.585100,570.453721,446.121768,0.407078,563.962920,358.944721,0.563507,490.400669,41.982237,0.251198,90.436508,262.229049,0.562681,639.718761,668.003959,0.362813,437.761785,191.530411,0.254034,529.054788,474.420948,0.496381,19.073316,179.224545,0.616054,67.614923,116.154380,0.369295,469.709734,100.731656,0.106534,255.285686,716.928278,0.836646,78.670844,667.657617,0.240013,472.625783,245.429589,0.802526,476.702085,305.042292,0.984819,194.985696,53.725985,0.212062,144.201100,322.207815,0.778202,613.815882,356.898539,0.012529,545.534066,663.043231,0.829131,214.633940,230.745362,0.190600,459.602236,400.792832,0.657376,169.921815,668.837212,0.621769,180.294177,631.933424,0.304702,127.035059,281.229747,0.409648,544.412092,597.084976,0.335894,445.798084,174.972998,0.216106,14.418170,41.914602,0.838354,199.176708,30.401474,0.069548,182.763269,92.818453,0.359074,489.807348,97.295834,0.097906,19.979361,66.331511,0.042381,670.064296,332.753291,0.105013,205.170337,625.535630,0.891074,635.646450,446.989402,0.243712,158.483506,189.644455,0.199907,458.799363,28.731196,0.995154
853,34.120000,676.423716,685.510732,0.994026,565.009348,690.039874,0.593162,665.795231,42.194588,0.979690,473.384861,105.812617,0.054529,256.883571,204.956381,0.835842,307.318421,613.909070,0.742733,501.911562,2.892803,0.733641,437.289575,549.212319,0.227934,717.502238,661.244916,0.467102,570.085194,368.985655,0.246489,294.879679,109.896152,0.953778,685.428534,674.269437,0.272122,118.582475,451.277539,0.845088,62.509087,411.362507,0.416563,45.254609,219.050697,0.536612,174.958995,496.992100,0.772740,145.915539,103.763986,0.141860,169.751857,609.874552,0.041017,22.633023,718.028892,0.692086,334.776027,125.210906,0.608747,680.099639,229.054501,0.445814,565.598527,131.990198,0.605889,64.495978,463.096873,0.914232,372.800928,233.314600,0.103993,35.932398,32.523298,0.278064,346.279844,271.879827,0.414415,208.636893,465.982758,0.037830,123.546961,189.047872,0.579178,605.242517,265.504537,0.988405,19.232600,100.441078,0.083297,567.994750,22.316521,0.296709,608.266007,470.222271,0.812217,364.924900,383.904532,0.174612,713.748031,184.872189,0.973461,361.545665,180.255324,0.514733,385.692366,127.965813,0.616646,492.959621,213.020234,0.090487,201.485735,268.802428,0.043661,377.174821,644.904327,0.678454,33.958438,33.383323,0.540529,703.621394,366.491702,0.027213,510.726293,695.364976,0.364870,182.267648,57.241116,0.445892,639.527871,596.973592,0.233606,642.104519,576.067996,0.283570,62.280209,256.107563,0.689632,298.414334,192.723325,0.869535,197.202608,382.892287,0.319994,363.207604,455.638349,0.715002,686.731602,183.487762,0.601454,99.567745,551.338690,0.960442,695.977955,697.852444,0.160075,395.801678,639.302459,0.612522,643.772270,110.326253,0.924357,668.858807,594.187076,0.009719,709.935823,691.369080,0.183448
854,34.160000,288.625397,369.084595,0.217936,194.584932,649.712091,0.506096,230.653434,279.435942,0.123696,244.208969,536.554591,0.939437,686.550178,373.782365,0.562665,273.831001,84.852915,0.011640,88.185147,33.065340,0.000714,195.027815,620.395168,0.365283,438.142703,134.143781,0.911421,477.336691,479.977475,0.859766,230.512236,331.914915,0.468150,700.153518,103.294436,0.167377,598.727530,91.781299,0.103259,386.438131,616.136216,0.455465,349.396406,310.306865,0.775235,269.227289,7.195971,0.744719,466.950665,491.383574,0.265568,382.684166,377.725206,0.817109,262.558660,356.635559,0.300283,243.095401,270.372138,0.815537,319.183815,596.662919,0.946141,45.369727,385.234525,0.275586,426.103109,0.050375,0.239271,478.808061,384.744709,0.984814,137.559692,360.507941,0.983194,553.388469,576.188668,0.642980,322.245765,538.538324,0.368670,285.720686,632.548763,0.855292,403.946554,49.240389,0.507402,661.876642,40.895352,0.080997,160.582155,446.341814,0.991696,473.708302,613.272368,0.076690,194.404369,298.874256,0.486509,6.350400,250.138762,0.867087,283.791345,223.096453,0.336498,38.869729,330.291705,0.180404,645.577506,182.838757,0.875604,46.749176,404.760384,0.901180,319.235096,514.482410,0.734741,102.386571,449.109284,0.649153,177.430181,24.837446,0.124036,34.080787,598.928985,0.188944,41.784748,469.111240,0.641440,14.315288,271.262015,0.497801,389.401137,216.641375,0.749889,251.526240,83.237043,0.332511,611.341103,499.971869,0.683288,179.774552,571.754117,0.444181,419.476402,59.572672,0.337585,246.483663,45.678852,0.865733,178.989274,146.260238,0.564860,446.121674,322.659185,0.156948,187.728036,248.860741,0.649151,102.986206,199.317373,0.967305,438.455932,190.690607,0.019081,203.138716,258.429606,0.054599
855,34.200000,588.416189,279.423343,0.961564,102.447328,259.345501,0.566561,213.179500,508.968133,0.914335,100.090405,516.365690,0.825514,442.534803,379.379886,0.410409,506.362651,587.279958,0.858506,546.622827,108.672353,0.502220,532.267389,286.138520,0.342973,119.615704,173.408126,0.321795,16.761632,411.787169,0.786720,242.367486,446.019257,0.238819,651.875599,1.758042,0.006507,446.883358,548.063896,0.050115,168.266104,13.712626,0.557209,158.183692,147.561187,0.907783,141.329093,541.213053,0.627604,565.264354,224.675895,0.626594,374.673728,447.325156,0.114959,103.610471,415.381361,0.518861,347.168449,675.212052,0.184688,28.675351,358.196062,0.279972,228.250108,581.659962,0.551207,233.434175,504.376660,0.139949,528.643978,246.552256,0.420788,560.074345,487.496771,0.963921,682.913191,138.421071,0.906319,490.160115,535.319782,0.253631,95.022951,241.105706,0.454401,532.656457,568.733986,0.315359,505.800738,576.931623,0.201158,201.074795,119.082987,0.908546,498.782466,606.995709,0.931361,418.328413,490.190664,0.265543,258.430884,460.613422,0.260182,411.667256,253.282322,0.814225,138.514090,226.773324,0.478069,447.918527,154.295783,0.938390,577.307718,309.336642,0.509053,714.897683,378.796475,0.414536,537.627618,530.159179,0.731963,304.198517,578.630937,0.811316,87.520492,485.680562,0.877467,312.018099,681.110022,0.873074,321.436673,397.095226,0.094860,318.923191,666.075015,0.549157,124.555084,61.787762,0.708400,102.898525,350.032807,0.776978,680.606940,303.833270,0.402834,415.244273,445.456505,0.369064,391.828650,408.784284,0.345367,93.303347,2.501884,0.855534,387.913308,117.506461,0.861865,672.972597,594.861459,0.851464,656.677476,282.951024,0.145539,125.457171,558.751468,0.797371,37.160695,494.934553,0.336461
856,34.240000,115.117831,326.026575,0.433949,583.966487,156.379735,0.652182,563.020668,282.996248,0.538966,680.724460,168.117249,0.510254,511.554452,470.268918,0.532525,268.645968,659.882441,0.231416,247.998447,179.356766,0.147656,244.867346,154.166524,0.735379,706.392095,691.326151,0.917872,70.448798,137.377559,0.080156,650.872923,412.730266,0.281988,50.361595,57.715738,0.205574,382.484797,443.160512,0.678980,36.062055,125.167435,0.334973,367.374121,67.452148,0.420858,134.639681,578.753425,0.250737,327.501227,192.515179,0.024110,120.728113,65.436730,0.904395,466.120290,303.112156,0.759435,598.204495,45.192585,0.971593,164.128903,157.726873,0.132409,717.357391,94.230251,0.021888,41.041769,14.930214,0.853669,593.975502,23.191645,0.794564,42.794389,511.507769,0.385183,135.649753,416.077649,0.452501,376.021793,528.144084,0.804445,511.175812,176.488899,0.202009,580.186397,463.032923,0.772400,352.304006,223.789501,0.268739,143.493647,427.485070,0.115581,221.666774,326.953721,0.288088,591.138698,600.641345,0.838223,650.279167,294.630978,0.121945,319.405075,141.939035,0.517991,273.861372,255.479679,0.921785,309.883422,181.593080,0.469691,663.548170,255.877291,0.995409,25.040093,21.177733,0.671567,486.315659,92.512885,0.230551,318.369543,173.022827,0.252534,545.702079,287.628655,0.601902,217.319571,239.074126,0.610504,208.275744,701.938158,0.899058,334.798091,623.605405,0.995871,188.305388,286.302337,0.585182,238.496836,182.807503,0.740170,522.237062,8.579261,0.567001,13.621674,196.204313,0.595257,524.231153,94.228869,0.870564,46.016328,696.052613,0.429190,356.742780,701.420377,0.498461,556.615718,375.650077,0.127920,488.977822,206.682428,0.611379,148.236609,365.535183,0.755389,626.855711,379.310626,0.144238
857,34.280000,698.750475,499.361271,0.555584,28.735166,371.223574,0.646410,364.406466,362.044811,0.463935,73.369948,340.059234,0.687572,539.970013,343.240350,0.648986,509.199262,696.531307,0.940984,223.673711,209.808965,0.261363,269.177450,230.454951,0.781556,692.372077,78.653203,0.468358,124.992629,704.107752,0.661855,600.326274,489.941114,0.702754,410.221382,88.502586,0.750650,415.784032,117.580907,0.905791,587.630177,389.338349,0.250079,603.438301,140.954283,0.299328,348.313532,352.689660,0.785365,22.843341,642.986538,0.351203,259.176262,197.555188,0.003487,101.312138,335.296364,0.474901,427.474727,87.802259,0.295731,270.442325,100.572834,0.755708,234.703648,240.463915,0.679233,563.828436,249.758259,0.395062,172.686396,543.085907,0.414267,480.378466,81.403003,0.983798,97.945513,276.707576,0.834846,55.055065,477.235967,0.898022,10.141900,19.084144,0.090968,38.294076,409.577998,0.292650,702.854076,391.441225,0.943800,687.999088,548.577734,0.092360,316.577706,252.639418,0.868213,292.940359,428.970517,0.689787,607.043731,19.832336,0.592778,16.102145,621.639130,0.865911,4.016585,555.942278,0.220227,430.655668,280.953583,0.982387,268.768354,609.614986,0.451271,191.595344,293.176589,0.646623,532.554489,43.002868,0.109964,709.754704,234.491476,0.785695,30.350529,607.979469,0.294209,191.514862,339.079619,0.831438,111.387142,328.379201,0.546907,231.290356,95.176168,0.603771,472.389643,86.623283,0.927420,9.775837,173.284230,0.252027,47.426200,129.776388,0.752819,64.170366,120.124087,0.543451,672.995037,549.508966,0.837122,190.975256,650.271234,0.316875,205.766067,79.305915,0.073841,457.008428,347.142244,0.610051,600.436297,567.800292,0.552681,498.955303,711.968798,0.499090,485.498085,710.872078,0.106284
858,34.320000,372.061170,687.396056,0.069724,346.987973,4.743222,0.041150,192.926603,76.736274,0.366912,440.224804,211.727814,0.060964,390.386995,109.899667,0.989734,1.211076,251.675801,0.557857,638.163575,263.633380,0.808533,642.793124,210.623721,0.222731,708.243599,327.919728,0.591197,97.878952,362.712528,0.666691,306.790045,587.145216,0.380553,681.541356,562.685642,0.861470,191.278131,423.823035,0.124986,366.767692,30.453404,0.383521,452.645701,373.993073,0.509693,528.206604,135.785749,0.738132,666.785202,20.154351,0.117111,17.945928,679.895510,0.260438,40.902711,607.715284,0.952623,536.042259,610.453913,0.068180,380.449892,695.024373,0.666919,666.670850,24.878575,0.748887,551.066154,300.663243,0.437162,43.287394,547.353746,0.614887,655.749095,468.696948,0.278904,672.442674,283.705969,0.982085,293.680372,329.701452,0.553052,549.245760,247.138688,0.589472,193.443493,667.375798,0.177991,469.755068,304.233225,0.738468,67.860457,453.807870,0.321411,273.872191,461.908231,0.619354,264.813871,208.317109,0.312500,551.160664,343.658878,0.168617,297.976844,604.679046,0.153061,610.938200,96.406451,0.527443,131.216415,657.667818,0.493004,450.556067,329.279947,0.915010,558.186342,66.855901,0.326524,654.252114,57.701063,0.807892,299.593778,576.798866,0.317113,492.282915,219.458614,0.078801,29.152729,49.874227,0.124401,447.051183,527.751735,0.741904,610.651516,456.985654,0.215026,658.037830,650.689845,0.728107,474.152437,692.992003,0.357345,185.116839,529.788307,0.950563,673.250867,699.751681,0.859909,602.555428,72.504235,0.059127,251.691629,82.985158,0.218675,279.517519,158.577099,0.023865,314.039254,355.817606,0.356902,373.758444,386.667138,0.154483,262.593611,359.181465,0.270493,459.883379,504.526315,0.877122
859,34.360000,606.133822,222.660565,0.545905,662.728219,394.710135,0.495042,394.450852,573.745418,0.935621,347.263914,18.383423,0.555168,641.627796,398.109552,0.493263,319.827474,16.989210,0.733140,217.486083,10.707717,0.347021,525.183363,414.555291,0.645775,134.284563,479.957225,0.647517,467.372371,158.097828,0.848605,538.417537,608.756524,0.540999,657.804841,191.328965,0.479478,501.126200,207.972849,0.892770,282.826740,453.768413,0.729809,557.697802,593.441415,0.050210,542.188500,174.530412,0.033417,357.853650,574.193989,0.525219,457.104976,231.395108,0.634449,347.756543,678.009824,0.036279,512.107486,687.257991,0.220635,633.700235,343.704000,0.341831,524.271739,592.365493,0.851372,540.337810,235.008436,0.129029,191.691481,633.359517,0.896203,125.673852,595.560453,0.964421,26.830373,176.723106,0.865927,675.593682,43.866993,0.653580,318.050323,655.710559,0.028794,110.541934,432.488189,0.424869,343.153554,568.020405,0.784711,277.309294,250.976565,0.123438,590.872309,275.355427,0.164804,206.166110,36.537722,0.174651,556.205276,450.721008,0.117986,426.674060,463.541615,0.992785,560.577954,332.999411,0.971224,500.987292,443.503211,0.715795,485.468678,427.030167,0.978450,159.091526,215.672373,0.099447,368.086463,444.135294,0.531280,234.933879,193.697373,0.912155,203.019277,318.023231,0.666445,232.417655,654.681024,0.888327,644.082203,157.424170,0.292778,196.141969,596.293978,0.087433,359.894895,257.324986,0.174014,648.098019,282.912886,0.118986,231.360385,533.724651,0.898369,510.221860,640.484657,0.527083,661.853164,108.248375,0.019595,238.357066,338.789574,0.400511,436.749526,686.264810,0.930405,241.641287,349.501297,0.385181,350.973058,558.917943,0.405001,307.971356,49.188276,0.215665,529.758447,504.593132,0.004996
860,34.400000,225.505983,52.058847,0.508837,166.652731,323.419838,0.057022,260.312018,710.196497,0.891277,106.217837,553.587988,0.067516,609.767987,414.066875,0.369126,396.891911,309.314777,0.500210,578.445375,457.181387,0.583563,418.213922,625.913767,0.346626,698.527012,387.831781,0.735939,505.026738,145.901987,0.903076,412.636722,108.804516,0.513409,249.767873,297.691182,0.929794,452.251092,580.208106,0.691024,364.770272,337.007908,0.472235,135.909162,356.645227,0.137279,75.092322,311.136815,0.719320,612.892031,326.330094,0.104222,400.566159,319.739220,0.142406,419.635230,315.554983,0.793962,596.416040,415.731647,0.498078,546.652155,187.161802,0.891209,574.632389,672.665203,0.299183,1.509070,494.971628,0.827026,97.582343,248.555183,0.689358,413.791349,42.701068,0.678735,149.620278,442.771438,0.848123,48.677283,375.912981,0.405339,458.393577,511.262833,0.260714,524.555076,211.319996,0.840392,94.088185,718.153960,0.234537,87.070109,211.720016,0.681520,145.286052,684.993160,0.090332,99.896742,195.593107,0.691399,674.587854,272.963413,0.025043,475.417970,27.200227,0.903771,50.650815,419.498472,0.970972,298.986490,420.226287,0.469805,69.573320,675.117117,0.182982,301.293852,348.868731,0.350161,530.186752,419.371378,0.607741,103.346911,719.559937,0.521763,31.716258,303.060338,0.837813,160.979275,12.555962,0.443488,116.244587,241.066061,0.689586,382.331274,426.411760,0.010382,264.073784,130.770397,0.006278,295.952782,96.614098,0.638955,212.760832,550.114689,0.683825,218.017524,538.940867,0.755913,65.380088,453.321771,0.452584,323.317921,199.683779,0.763158,158.494855,395.408978,0.955017,160.724165,79.558214,0.811497,386.248420,587.594683,0.466559,361.479677,646.737896,0.711079,565.459036,9.003529,0.803470
861,34.440000,382.131400,654.776993,0.031645,224.787287,347.189042,0.445609,38.660712,339.361853,0.351983,622.677639,132.358690,0.238292,213.722635,491.255309,0.188462,355.597709,511.123651,0.661975,710.971116,415.761234,0.506650,353.824602,667.628626,0.114148,333.310095,394.483707,0.531015,590.564641,315.312270,0.622823,185.334783,535.912492,0.509798,41.628952,436.436079,0.408456,604.514324,64.119409,0.774796,193.306146,544.891205,0.114171,695.211448,390.418116,0.548681,469.401091,199.286544,0.019943,98.363822,8.949003,0.569659,414.109490,692.700469,0.704559,544.843990,445.137723,0.559527,193.854561,567.564643,0.289465,295.321286,700.442885,0.976083,436.018714,695.335914,0.958943,142.483932,547.946277,0.771329,709.835051,609.199678,0.423803,343.149868,484.015701,0.362669,212.186564,544.694802,0.033335,4.048118,521.703887,0.443525,378.330001,347.178385,0.690514,314.845010,266.869369,0.842946,488.260191,588.102541,0.097386,579.860381,151.876106,0.003904,93.446893,210.376967,0.580700,46.554913,174.651978,0.162905,87.616093,291.326099,0.740917,454.389607,310.674550,0.377119,297.088829,609.279903,0.990488,54.328975,566.055458,0.222349,381.897615,165.758627,0.271681,434.394504,267.513584,0.908438,275.437294,146.426491,0.590264,66.367563,530.848705,0.099192,644.623969,109.353199,0.894677,402.757168,29.923448,0.932740,262.022674,255.244492,0.459675,254.459464,19.047142,0.155666,480.042516,328.881552,0.284408,618.230410,589.973988,0.833702,153.412915,655.262203,0.264849,318.182162,550.679965,0.809517,301.208086,458.478868,0.720879,145.073215,617.079615,0.772914,50.292686,63.751641,0.206084,350.469967,661.292972,0.476526,159.112694,399.898164,0.229908,576.574452,233.384417,0.007617,299.003774,163.272156,0.037536
862,34.480000,152.991036,277.611032,0.077740,566.161262,209.418466,0.250797,560.229846,654.947463,0.935438,6.226539,588.566759,0.506626,31.780686,500.334688,0.720127,134.396515,425.744166,0.264728,718.872837,417.567894,0.068849,233.967820,688.779510,0.615656,609.934266,358.167833,0.120496,216.683295,99.951379,0.282766,615.864868,618.186163,0.217625,366.616125,535.183567,0.018437,474.706310,585.904106,0.776087,352.728183,43.150174,0.931267,325.275306,515.944650,0.623267,630.648046,103.979139,0.865947,373.254202,2.506662,0.752191,408.801554,159.946963,0.177843,459.064640,315.670428,0.705883,525.908801,395.416007,0.704637,180.092231,263.686395,0.604472,125.860229,713.230586,0.668313,593.712573,42.742882,0.993626,478.264394,514.232517,0.549017,429.991508,326.830776,0.037864,30.259466,124.720653,0.069633,594.708347,92.069042,0.080384,309.325466,350.918045,0.184342,420.938291,666.152025,0.635305,535.660584,371.465141,0.210857,5.655015,173.606151,0.528705,553.145893,579.544481,0.577194,292.134181,179.317414,0.069795,225.910158,63.423090,0.643651,667.188720,693.830688,0.355984,181.061268,456.935622,0.180958,86.157953,696.355554,0.588244,510.531866,379.445576,0.189234,339.197507,146.989130,0.042060,690.250643,427.620437,0.154769,548.270985,77.019552,0.119590,459.011699,349.046104,0.027435,10.099646,476.310980,0.967322,278.451463,59.167029,0.992099,207.269716,464.400995,0.750470,333.354573,193.744494,0.137172,346.225261,168.307938,0.399884,315.854262,67.428510,0.920634,627.532154,67.473060,0.352763,607.711450,289.636352,0.739674,168.275967,655.326988,0.186869,478.858759,485.991777,0.786717,12.702644,1.006330,0.643258,633.582478,434.122001,0.859707,5.713246,444.650250,0.009245,177.848822,435.164563,0.402894
